"x_","y_","t_","id"
670707.743382956,-3193109.75272979,2015-12-21 12:39:00,"ID1"
670710.12844235,-3193110.47131081,2015-12-21 13:39:00,"ID1"
670711.398664217,-3193103.35559261,2015-12-21 14:39:00,"ID1"
670689.010866203,-3193101.51330936,2015-12-21 15:39:00,"ID1"
670680.671032245,-3193096.17601563,2015-12-21 16:39:00,"ID1"
671556.13164119,-3192270.59647995,2015-12-22 03:23:00,"ID1"
671031.058837709,-3192729.41284762,2015-12-22 04:02:00,"ID1"
671006.646074636,-3192703.71455105,2015-12-22 05:02:00,"ID1"
671008.623915961,-3192703.72007222,2015-12-22 06:01:00,"ID1"
671014.76204421,-3192703.73720689,2015-12-22 06:34:00,"ID1"
671019.883113366,-3192701.6156546,2015-12-22 07:07:00,"ID1"
670962.74296049,-3192648.05983395,2015-12-22 07:39:00,"ID1"
670963.768963005,-3192646.99476912,2015-12-22 08:11:00,"ID1"
670797.722745199,-3192393.42966742,2015-12-22 08:46:00,"ID1"
670855.552203986,-3192566.59781487,2015-12-22 09:21:00,"ID1"
670695.48502484,-3193103.31118976,2015-12-22 09:53:00,"ID1"
670700.606082475,-3193101.18969911,2015-12-22 10:28:00,"ID1"
670693.427067095,-3193107.57700561,2015-12-22 11:03:00,"ID1"
670624.90560517,-3193099.91059964,2015-12-22 11:39:00,"ID1"
670697.522125336,-3193106.5205423,2015-12-22 12:15:00,"ID1"
670667.863493629,-3193103.2341216,2015-12-22 12:49:00,"ID1"
670585.132960508,-3193054.94818281,2015-12-22 13:26:00,"ID1"
670706.768037857,-3193092.66377072,2015-12-22 14:02:00,"ID1"
670703.68706011,-3193096.92673566,2015-12-22 14:38:00,"ID1"
670674.010550218,-3193100.0476031,2015-12-22 15:16:00,"ID1"
670673.989693625,-3193107.52277226,2015-12-22 15:54:00,"ID1"
671650.724242711,-3192101.05381016,2015-12-22 16:32:00,"ID1"
671645.621059243,-3192096.76764813,2015-12-23 04:04:00,"ID1"
671643.554122988,-3192104.237702,2015-12-23 04:52:00,"ID1"
671645.597186785,-3192105.31138581,2015-12-23 05:40:00,"ID1"
671525.30104277,-3191954.38988313,2015-12-23 06:28:00,"ID1"
671226.50361209,-3192712.87177123,2015-12-23 07:16:00,"ID1"
670907.866415774,-3192516.55074975,2015-12-23 07:58:00,"ID1"
670705.721180891,-3193101.20397145,2015-12-23 08:40:00,"ID1"
669801.288336227,-3195331.44014916,2015-12-23 09:18:00,"ID1"
683994.193173094,-3190276.9105829,2015-12-23 10:18:00,"ID1"
691515.424258423,-3184464.52272257,2015-12-23 11:18:00,"ID1"
683213.434087693,-3176841.58250337,2015-12-23 12:18:00,"ID1"
683410.216243009,-3175279.83001994,2015-12-23 13:18:00,"ID1"
688491.530242815,-3160072.80347605,2015-12-23 14:18:00,"ID1"
692235.016746913,-3158396.022124,2015-12-23 15:18:00,"ID1"
692241.158834606,-3158394.96896987,2015-12-23 16:18:00,"ID1"
692242.212835813,-3158384.26360297,2015-12-24 03:21:00,"ID1"
692239.118666558,-3158392.82141577,2015-12-24 04:02:00,"ID1"
692238.110915974,-3158387.46431333,2015-12-24 04:34:00,"ID1"
692238.092415796,-3158393.8893006,2015-12-24 05:06:00,"ID1"
690559.279474367,-3159089.54957896,2015-12-24 06:06:00,"ID1"
690340.755460036,-3160393.02147377,2015-12-24 07:06:00,"ID1"
701833.579540413,-3182876.41335019,2015-12-24 08:06:00,"ID1"
701863.381775166,-3182830.81037095,2015-12-24 09:06:00,"ID1"
702528.610484217,-3186252.09649539,2015-12-24 10:06:00,"ID1"
703315.927107592,-3181331.46842941,2015-12-24 11:06:00,"ID1"
702527.720725142,-3182355.80166965,2015-12-24 12:06:00,"ID1"
701862.371973964,-3182826.26513361,2015-12-24 13:06:00,"ID1"
701867.485210669,-3182826.99257901,2015-12-24 14:06:00,"ID1"
701867.461117698,-3182822.73013537,2015-12-24 15:06:00,"ID1"
701865.431802614,-3182829.48038932,2015-12-24 16:03:00,"ID1"
701864.408739215,-3182829.47740223,2015-12-24 16:41:00,"ID1"
701966.519734404,-3182195.97670478,2015-12-25 03:52:00,"ID1"
701960.331400257,-3182213.05986596,2015-12-25 04:40:00,"ID1"
701965.446730369,-3182213.0748035,2015-12-25 05:29:00,"ID1"
701980.501788487,-3182663.08657206,2015-12-25 06:17:00,"ID1"
701866.45174548,-3182830.55214112,2015-12-25 07:04:00,"ID1"
701864.396257118,-3182833.75246028,2015-12-25 07:51:00,"ID1"
701860.297762585,-3182835.87804047,2015-12-25 08:38:00,"ID1"
701866.46734815,-3182825.2083169,2015-12-25 09:22:00,"ID1"
701875.690521787,-3182819.89137452,2015-12-25 10:04:00,"ID1"
701861.317705447,-3182836.94979163,2015-12-25 10:46:00,"ID1"
701938.780282972,-3182936.57148613,2015-12-25 11:28:00,"ID1"
700490.457284812,-3178253.4928634,2015-12-25 12:02:00,"ID1"
708961.473522891,-3174568.85543069,2015-12-25 13:02:00,"ID1"
707197.805790982,-3172354.99656716,2015-12-25 14:02:00,"ID1"
707198.545576389,-3172354.7016144,2015-12-25 15:02:00,"ID1"
707499.279436828,-3171603.40570945,2015-12-25 16:02:00,"ID1"
708286.962338487,-3171470.35035489,2015-12-26 03:48:00,"ID1"
707838.818907831,-3172518.40146911,2015-12-26 04:20:00,"ID1"
707835.749585983,-3172518.39243161,2015-12-26 04:54:00,"ID1"
707831.641409346,-3172523.72858832,2015-12-26 05:30:00,"ID1"
707715.916925582,-3172561.89522683,2015-12-26 06:06:00,"ID1"
707633.098777042,-3172543.46741314,2015-12-26 06:43:00,"ID1"
707629.00634834,-3172543.45536665,2015-12-26 07:19:00,"ID1"
707354.837883003,-3170915.75562251,2015-12-26 08:19:00,"ID1"
707356.228636767,-3170919.27999674,2015-12-26 09:19:00,"ID1"
707289.991451405,-3170941.17135966,2015-12-26 10:19:00,"ID1"
707104.365076394,-3171028.5736997,2015-12-26 11:19:00,"ID1"
707099.049654879,-3171030.24933109,2015-12-26 12:19:00,"ID1"
707098.376599362,-3171027.18065786,2015-12-26 13:08:00,"ID1"
707383.151601422,-3170909.27265856,2015-12-26 13:41:00,"ID1"
707385.197829683,-3170909.27867974,2015-12-26 14:15:00,"ID1"
707381.099077406,-3170911.40619275,2015-12-26 14:50:00,"ID1"
707391.333366544,-3170910.36652096,2015-12-26 15:25:00,"ID1"
707385.185238103,-3170913.55778994,2015-12-26 15:59:00,"ID1"
707392.328149338,-3170919.99752676,2015-12-26 16:36:00,"ID1"
707408.669642731,-3170929.67368494,2015-12-27 04:06:00,"ID1"
707359.607385289,-3170913.48252671,2015-12-27 04:48:00,"ID1"
707358.584271176,-3170913.47951624,2015-12-27 05:30:00,"ID1"
707909.783298499,-3173435.26792269,2015-12-27 06:02:00,"ID1"
719296.983731662,-3185073.94105411,2015-12-27 07:02:00,"ID1"
701286.540360658,-3209070.69431203,2015-12-27 08:02:00,"ID1"
701073.614568138,-3211226.40556996,2015-12-27 09:02:00,"ID1"
687578.324279597,-3204971.21914437,2015-12-27 10:02:00,"ID1"
683991.890873232,-3203309.35117685,2015-12-27 11:02:00,"ID1"
690627.487486764,-3204375.02680971,2015-12-27 12:02:00,"ID1"
690825.075879527,-3204321.71457855,2015-12-27 13:02:00,"ID1"
695609.395019735,-3193772.12132821,2015-12-27 14:02:00,"ID1"
697481.420599989,-3186758.80739941,2015-12-27 15:02:00,"ID1"
697913.965030816,-3183659.07233807,2015-12-27 16:02:00,"ID1"
698026.158176572,-3183425.35013993,2015-12-28 03:21:00,"ID1"
698032.315161823,-3183418.95568443,2015-12-28 03:55:00,"ID1"
698025.931156836,-3183422.2255235,2015-12-28 04:55:00,"ID1"
698041.928923233,-3183424.88000058,2015-12-28 05:55:00,"ID1"
698034.342663476,-3183425.37390614,2015-12-28 06:55:00,"ID1"
698035.375034415,-3183422.17073725,2015-12-28 07:42:00,"ID1"
698038.462837286,-3183415.76736788,2015-12-28 08:15:00,"ID1"
698031.285894249,-3183421.09014074,2015-12-28 08:48:00,"ID1"
697433.407892056,-3182032.78896202,2015-12-28 09:48:00,"ID1"
707365.315330005,-3178013.81517658,2015-12-28 10:48:00,"ID1"
715590.893014169,-3180105.7936738,2015-12-28 11:48:00,"ID1"
715876.232248194,-3180139.78248319,2015-12-28 12:48:00,"ID1"
715879.495900528,-3180143.21302191,2015-12-28 13:48:00,"ID1"
715877.382411525,-3180140.05315995,2015-12-28 14:48:00,"ID1"
715873.883951248,-3180138.17198048,2015-12-28 15:48:00,"ID1"
715867.062775834,-3180126.92709513,2015-12-29 03:26:00,"ID1"
715597.006006173,-3180114.36394068,2015-12-29 03:59:00,"ID1"
715176.082219714,-3180089.05857495,2015-12-29 04:59:00,"ID1"
715707.858301046,-3180509.15184478,2015-12-29 05:59:00,"ID1"
715606.161158131,-3180475.71082004,2015-12-29 06:59:00,"ID1"
712328.360762051,-3179732.63553473,2015-12-29 07:59:00,"ID1"
714538.608481264,-3168244.98370985,2015-12-29 08:59:00,"ID1"
708748.670651129,-3165475.46823117,2015-12-29 09:59:00,"ID1"
702715.179733614,-3152173.32888307,2015-12-29 10:59:00,"ID1"
699104.776029456,-3133710.23132368,2015-12-29 11:59:00,"ID1"
703040.437406018,-3087465.64169939,2015-12-29 12:59:00,"ID1"
703716.995046642,-3076493.02398752,2015-12-29 13:59:00,"ID1"
703714.571467661,-3076488.44983985,2015-12-29 14:59:00,"ID1"
703715.325344044,-3076480.66238955,2015-12-29 15:59:00,"ID1"
703518.449583664,-3077303.14755175,2015-12-30 03:08:00,"ID1"
703515.429480986,-3077285.89784444,2015-12-30 04:11:00,"ID1"
703520.499760888,-3077302.07599532,2015-12-30 05:01:00,"ID1"
703519.394291383,-3077330.08913359,2015-12-30 05:34:00,"ID1"
703517.166520672,-3077321.89322163,2015-12-30 06:34:00,"ID1"
703390.380055924,-3077589.64781628,2015-12-30 07:34:00,"ID1"
699642.642472163,-3064193.10456499,2015-12-30 08:31:00,"ID1"
703985.768986981,-3035484.92422415,2015-12-30 09:31:00,"ID1"
700617.426589734,-3034980.0172373,2015-12-30 10:31:00,"ID1"
700616.084764785,-3034979.89322188,2015-12-30 11:31:00,"ID1"
706583.08699854,-3042040.2724609,2015-12-30 12:31:00,"ID1"
706581.041260268,-3042039.726251,2015-12-30 13:31:00,"ID1"
706582.039676612,-3042048.32327508,2015-12-30 14:31:00,"ID1"
706589.354154778,-3042041.23622194,2015-12-30 15:31:00,"ID1"
706585.535959972,-3042042.94464227,2015-12-30 16:31:00,"ID1"
706588.214833011,-3042037.04632341,2015-12-31 03:22:00,"ID1"
706606.647107702,-3042034.93967087,2015-12-31 03:58:00,"ID1"
706582.076031212,-3042035.94788901,2015-12-31 04:29:00,"ID1"
706588.205311482,-3042040.28749678,2015-12-31 05:31:00,"ID1"
706577.927426265,-3042054.3025007,2015-12-31 06:31:00,"ID1"
706585.579464372,-3042054.68511281,2015-12-31 07:31:00,"ID1"
706585.6501223,-3042038.92948996,2015-12-31 08:31:00,"ID1"
706587.282428234,-3042040.82498578,2015-12-31 09:31:00,"ID1"
706587.58794009,-3042041.36608343,2015-12-31 10:31:00,"ID1"
706586.767105721,-3042042.01191218,2015-12-31 11:31:00,"ID1"
706583.58930837,-3042043.51513706,2015-12-31 12:31:00,"ID1"
706070.077713663,-3043137.48833141,2015-12-31 13:31:00,"ID1"
700657.78073003,-3036519.33911849,2015-12-31 14:31:00,"ID1"
704070.53610157,-3041848.1548545,2015-12-31 15:31:00,"ID1"
704073.607091789,-3041848.16384392,2015-12-31 16:31:00,"ID1"
704069.531413588,-3041841.66942151,2016-01-01 03:52:00,"ID1"
704067.515712354,-3041830.85936079,2016-01-01 05:01:00,"ID1"
704318.015878674,-3041933.15152046,2016-01-01 06:11:00,"ID1"
704311.89288225,-3041926.65113936,2016-01-01 07:23:00,"ID1"
709975.980236818,-3044316.75305117,2016-01-01 08:46:00,"ID1"
719883.260992497,-3038750.58713363,2016-01-01 09:34:00,"ID1"
720281.618992569,-3038360.57263037,2016-01-01 10:09:00,"ID1"
719903.994925214,-3038321.61761763,2016-01-01 10:40:00,"ID1"
719905.969280931,-3038297.15334161,2016-01-01 11:40:00,"ID1"
719911.557296321,-3038274.62966743,2016-01-01 12:40:00,"ID1"
719909.762624205,-3038275.70500087,2016-01-01 13:40:00,"ID1"
720276.520018341,-3038354.07317058,2016-01-01 14:40:00,"ID1"
720232.477197446,-3039216.85165821,2016-01-01 15:40:00,"ID1"
720244.302846635,-3039199.05666697,2016-01-02 03:48:00,"ID1"
720234.024034599,-3039213.07408554,2016-01-02 04:20:00,"ID1"
720076.465489988,-3039183.42530567,2016-01-02 04:53:00,"ID1"
720076.426669001,-3039196.39277134,2016-01-02 05:28:00,"ID1"
720080.563424079,-3039182.3569414,2016-01-02 06:03:00,"ID1"
720043.678783653,-3039193.05284117,2016-01-02 06:39:00,"ID1"
720042.684223325,-3039183.32417631,2016-01-02 07:13:00,"ID1"
719536.54925705,-3039328.77475048,2016-01-02 07:47:00,"ID1"
719526.325446082,-3039324.42168343,2016-01-02 08:22:00,"ID1"
719527.384678675,-3039312.53801663,2016-01-02 08:59:00,"ID1"
719529.390003335,-3039326.59209256,2016-01-02 09:36:00,"ID1"
719527.371748328,-3039316.86046476,2016-01-02 10:08:00,"ID1"
721012.556257573,-3054572.6709937,2016-01-02 11:08:00,"ID1"
703681.84318623,-3076380.12978372,2016-01-02 12:08:00,"ID1"
703685.5183023,-3076406.72202369,2016-01-02 13:08:00,"ID1"
703674.869889273,-3076380.31143526,2016-01-02 14:08:00,"ID1"
703711.078791929,-3076497.78412234,2016-01-02 15:08:00,"ID1"
703553.211180932,-3077316.17988352,2016-01-02 16:39:00,"ID1"
703591.587644858,-3077493.00963331,2016-01-03 03:44:00,"ID1"
703590.560980683,-3077494.08416803,2016-01-03 04:35:00,"ID1"
703593.615753363,-3077499.48079577,2016-01-03 05:07:00,"ID1"
703528.024320922,-3077528.92116492,2016-01-03 06:07:00,"ID1"
703533.152911399,-3077525.16479344,2016-01-03 07:07:00,"ID1"
703531.603459153,-3077530.00917074,2016-01-03 08:07:00,"ID1"
704811.95070655,-3095540.56428933,2016-01-03 09:07:00,"ID1"
709136.05634392,-3113914.20555865,2016-01-03 10:07:00,"ID1"
705908.700892694,-3089394.78242884,2016-01-03 11:07:00,"ID1"
705914.866940562,-3089386.18797772,2016-01-03 12:07:00,"ID1"
705920.982425304,-3089394.81848077,2016-01-03 13:07:00,"ID1"
705595.663322273,-3088857.29103881,2016-01-03 14:07:00,"ID1"
702763.923670152,-3084139.84510532,2016-01-03 15:07:00,"ID1"
702771.476303917,-3084140.43131765,2016-01-03 16:07:00,"ID1"
702812.644664876,-3084162.2454033,2016-01-04 04:12:00,"ID1"
702816.735450654,-3084163.33435363,2016-01-04 05:26:00,"ID1"
702820.816793833,-3084167.65426052,2016-01-04 06:50:00,"ID1"
702907.698781166,-3085957.75185962,2016-01-04 08:01:00,"ID1"
693822.011823713,-3113699.7490963,2016-01-04 08:43:00,"ID1"
693720.656687715,-3114423.69542653,2016-01-04 09:21:00,"ID1"
700653.555700105,-3087159.34247221,2016-01-04 10:21:00,"ID1"
704137.042311275,-3056369.93479349,2016-01-04 11:21:00,"ID1"
701546.44881604,-3034729.77726378,2016-01-04 12:21:00,"ID1"
700617.228148347,-3034977.85473242,2016-01-04 13:21:00,"ID1"
700618.594121401,-3034977.49838996,2016-01-04 14:21:00,"ID1"
700621.329216109,-3034975.7047506,2016-01-04 15:21:00,"ID1"
700616.606691055,-3034980.33913816,2016-01-04 16:21:00,"ID1"
700616.198158571,-3034980.0136592,2016-01-05 03:48:00,"ID1"
700617.772844304,-3034979.13031166,2016-01-05 04:48:00,"ID1"
700611.347662662,-3034979.11874588,2016-01-05 05:48:00,"ID1"
700612.383055035,-3034976.47519213,2016-01-05 06:48:00,"ID1"
701077.38694009,-3033746.840986,2016-01-05 07:48:00,"ID1"
699668.922225708,-3034749.17114138,2016-01-05 08:48:00,"ID1"
699667.904820798,-3034747.00621861,2016-01-05 09:48:00,"ID1"
699666.87798282,-3034748.08421338,2016-01-05 10:48:00,"ID1"
699668.924321947,-3034748.45049307,2016-01-05 11:48:00,"ID1"
699667.827607252,-3034749.27978296,2016-01-05 12:48:00,"ID1"
699487.582765791,-3035150.76289858,2016-01-05 13:43:00,"ID1"
699670.618948643,-3034752.41902116,2016-01-05 14:43:00,"ID1"
699672.97926768,-3034762.15471528,2016-01-05 16:08:00,"ID1"
699669.945919327,-3034749.17411913,2016-01-05 16:40:00,"ID1"
699778.507760515,-3034732.1942151,2016-01-06 03:38:00,"ID1"
699773.373567903,-3034737.58419208,2016-01-06 04:17:00,"ID1"
699769.297662106,-3034731.08643756,2016-01-06 04:56:00,"ID1"
699771.338759854,-3034733.25434147,2016-01-06 05:34:00,"ID1"
699776.460373133,-3034732.18825868,2016-01-06 06:08:00,"ID1"
701255.86864168,-3036433.53370556,2016-01-06 07:08:00,"ID1"
691384.905114355,-3057260.52077487,2016-01-06 08:08:00,"ID1"
675657.853681971,-3050103.80433372,2016-01-06 09:08:00,"ID1"
644697.072303792,-3080227.25271609,2016-01-06 10:08:00,"ID1"
642581.440299292,-3125434.48850963,2016-01-06 11:08:00,"ID1"
606986.231144006,-3155520.42518175,2016-01-06 12:08:00,"ID1"
598955.473032357,-3189511.09044576,2016-01-06 13:08:00,"ID1"
600564.468103996,-3209263.98860699,2016-01-06 14:08:00,"ID1"
600456.317519927,-3209082.50317991,2016-01-06 15:08:00,"ID1"
600460.607216458,-3209071.54669079,2016-01-06 16:08:00,"ID1"
600554.286559323,-3209244.76638828,2016-01-07 03:51:00,"ID1"
600552.248651395,-3209241.56183039,2016-01-07 04:27:00,"ID1"
600552.253980747,-3209239.42886586,2016-01-07 05:02:00,"ID1"
600555.803017305,-3209226.37323603,2016-01-07 06:02:00,"ID1"
600563.320737386,-3209226.04921934,2016-01-07 07:02:00,"ID1"
600566.486356397,-3209229.56977474,2016-01-07 08:02:00,"ID1"
600561.004151861,-3209194.65810927,2016-01-07 09:02:00,"ID1"
603992.329352924,-3217432.77793466,2016-01-07 10:02:00,"ID1"
585522.059311703,-3214230.88502587,2016-01-07 11:02:00,"ID1"
541464.239915609,-3243738.91390332,2016-01-07 12:02:00,"ID1"
522279.110000928,-3259406.19432764,2016-01-07 13:02:00,"ID1"
522285.249888443,-3259404.61450901,2016-01-07 14:02:00,"ID1"
522280.814948142,-3259406.02101501,2016-01-07 15:02:00,"ID1"
522275.316702718,-3259403.6825416,2016-01-07 16:02:00,"ID1"
522403.536596317,-3259095.79404335,2016-01-08 03:42:00,"ID1"
522389.162839725,-3259121.25403031,2016-01-08 04:45:00,"ID1"
522386.094623606,-3259121.24736057,2016-01-08 05:18:00,"ID1"
522389.165148605,-3259120.19190168,2016-01-08 05:53:00,"ID1"
522391.212934917,-3259119.13421951,2016-01-08 06:27:00,"ID1"
522394.290386677,-3259114.8923735,2016-01-08 07:01:00,"ID1"
522394.28576887,-3259117.01663153,2016-01-08 07:38:00,"ID1"
522398.379032689,-3259115.9633957,2016-01-08 08:14:00,"ID1"
522397.353985043,-3259117.02330137,2016-01-08 08:50:00,"ID1"
522395.310816502,-3259115.95672582,2016-01-08 09:26:00,"ID1"
522395.310816502,-3259115.95672582,2016-01-08 10:04:00,"ID1"
522391.219861587,-3259115.94783275,2016-01-08 10:40:00,"ID1"
522396.317392846,-3259123.39385026,2016-01-08 11:12:00,"ID1"
522384.658601823,-3259311.36465872,2016-01-08 12:11:00,"ID1"
522383.628937463,-3259314.54877072,2016-01-08 12:43:00,"ID1"
522384.658601823,-3259311.36465872,2016-01-08 13:15:00,"ID1"
522385.660560255,-3259320.92588503,2016-01-08 13:47:00,"ID1"
522390.704984095,-3259352.80029032,2016-01-08 14:21:00,"ID1"
522378.538336035,-3259303.916534,2016-01-08 14:56:00,"ID1"
522384.663219475,-3259309.24043481,2016-01-08 15:32:00,"ID1"
522231.044582881,-3258933.97340071,2016-01-08 16:09:00,"ID1"
522232.067322384,-3258933.9756233,2016-01-08 16:47:00,"ID1"
522233.092370112,-3258932.91570082,2016-01-09 03:43:00,"ID1"
522219.796756509,-3258932.88680753,2016-01-09 04:27:00,"ID1"
522236.167513351,-3258929.73593286,2016-01-09 05:12:00,"ID1"
522334.68527009,-3259246.46672736,2016-01-09 05:56:00,"ID1"
522330.592008797,-3259247.51995281,2016-01-09 06:40:00,"ID1"
522325.489860834,-3259242.19824927,2016-01-09 07:24:00,"ID1"
522542.774192774,-3259499.70165138,2016-01-09 08:08:00,"ID1"
522631.484374908,-3259623.09757963,2016-01-09 08:50:00,"ID1"
503969.260541457,-3272915.70085097,2016-01-09 09:50:00,"ID1"
508469.179812254,-3274314.89737968,2016-01-09 10:50:00,"ID1"
508717.767378824,-3268481.77707277,2016-01-09 11:50:00,"ID1"
509174.603954875,-3268146.30578047,2016-01-09 12:50:00,"ID1"
498779.279678033,-3264470.83059979,2016-01-09 13:50:00,"ID1"
498784.211632127,-3264459.79958643,2016-01-09 14:50:00,"ID1"
498790.179364952,-3264454.79563275,2016-01-09 15:50:00,"ID1"
498778.411213653,-3264396.51249395,2016-01-09 16:50:00,"ID1"
498769.224395841,-3264388.00010483,2016-01-10 03:13:00,"ID1"
498773.266782306,-3264411.36511343,2016-01-10 04:05:00,"ID1"
498750.762619129,-3264413.44173168,2016-01-10 05:11:00,"ID1"
498765.091663387,-3264408.16315461,2016-01-10 05:47:00,"ID1"
498669.829244556,-3264480.15836702,2016-01-10 06:47:00,"ID1"
475024.453962931,-3274353.59412434,2016-01-10 07:47:00,"ID1"
483237.630877373,-3291617.49666501,2016-01-10 08:47:00,"ID1"
492597.42054922,-3297656.81296982,2016-01-10 09:47:00,"ID1"
486573.352819919,-3309297.34113138,2016-01-10 10:47:00,"ID1"
486582.269516396,-3309294.33727724,2016-01-10 11:47:00,"ID1"
486568.079431332,-3309304.58303851,2016-01-10 12:47:00,"ID1"
486574.353925153,-3309307.91984636,2016-01-10 13:47:00,"ID1"
486569.191807545,-3309293.50882281,2016-01-10 14:47:00,"ID1"
487479.742788035,-3307385.03834093,2016-01-10 15:47:00,"ID1"
487482.052294197,-3307387.70232135,2016-01-10 16:47:00,"ID1"
487480.122750265,-3307386.75810344,2016-01-11 04:04:00,"ID1"
487483.205374422,-3307379.35946971,2016-01-11 04:35:00,"ID1"
487486.277267072,-3307377.25001932,2016-01-11 05:06:00,"ID1"
487477.050857794,-3307388.86755219,2016-01-11 06:08:00,"ID1"
486899.188263083,-3305736.92573552,2016-01-11 07:08:00,"ID1"
486892.338694003,-3305723.58118987,2016-01-11 08:08:00,"ID1"
486893.327852994,-3305702.2117796,2016-01-11 09:08:00,"ID1"
487165.106707311,-3305532.37188727,2016-01-11 10:08:00,"ID1"
487155.870288624,-3305506.87279507,2016-01-11 11:08:00,"ID1"
487631.1609261,-3306336.71410148,2016-01-11 12:08:00,"ID1"
487742.337836275,-3306447.73905437,2016-01-11 13:08:00,"ID1"
487753.179685357,-3306448.84565954,2016-01-11 14:08:00,"ID1"
487723.661618466,-3306485.03072575,2016-01-11 15:08:00,"ID1"
487732.672319747,-3306488.54771529,2016-01-11 16:08:00,"ID1"
487721.225165513,-3306485.93256991,2016-01-12 03:59:00,"ID1"
487725.31960911,-3306483.82503789,2016-01-12 04:33:00,"ID1"
487724.30995724,-3306477.47545543,2016-01-12 05:09:00,"ID1"
487712.009446454,-3306492.26139096,2016-01-12 05:46:00,"ID1"
487722.249850173,-3306484.87672825,2016-01-12 06:21:00,"ID1"
487715.081352753,-3306490.15178423,2016-01-12 06:58:00,"ID1"
487713.047016003,-3306484.85804701,2016-01-12 07:35:00,"ID1"
487729.396872256,-3306490.18084425,2016-01-12 08:11:00,"ID1"
487719.180091263,-3306485.92841847,2016-01-12 08:44:00,"ID1"
489556.089863328,-3309789.91811403,2016-01-12 09:44:00,"ID1"
489583.855077244,-3309813.2424304,2016-01-12 10:44:00,"ID1"
489576.533859229,-3309793.13264835,2016-01-12 11:44:00,"ID1"
487722.230522373,-3306494.39798118,2016-01-12 12:44:00,"ID1"
487730.193304167,-3306475.63603406,2016-01-12 13:44:00,"ID1"
487726.762328383,-3306478.32677155,2016-01-12 14:44:00,"ID1"
487719.897460803,-3306488.10794853,2016-01-12 15:44:00,"ID1"
487723.032537427,-3306477.10258943,2016-01-12 16:44:00,"ID1"
487727.368978493,-3306481.71335417,2016-01-13 03:15:00,"ID1"
487737.587907121,-3306484.90786444,2016-01-13 04:04:00,"ID1"
487722.251997707,-3306483.81881074,2016-01-13 04:36:00,"ID1"
487727.371126051,-3306480.65543644,2016-01-13 05:10:00,"ID1"
487744.805800836,-3306455.30066999,2016-01-13 05:42:00,"ID1"
487727.377568724,-3306477.48168259,2016-01-13 06:13:00,"ID1"
488311.429048089,-3306388.7442575,2016-01-13 07:13:00,"ID1"
489278.581513078,-3306473.23015169,2016-01-13 08:13:00,"ID1"
489278.581513078,-3306473.23015169,2016-01-13 09:13:00,"ID1"
483048.816433405,-3307202.2051265,2016-01-13 10:13:00,"ID1"
483185.46370146,-3307387.60334276,2016-01-13 11:13:00,"ID1"
483186.998565097,-3307387.07750955,2016-01-13 12:13:00,"ID1"
483189.570144834,-3307379.50149211,2016-01-13 13:13:00,"ID1"
483155.360394424,-3307356.99763592,2016-01-13 14:13:00,"ID1"
483144.920770188,-3307354.57760605,2016-01-13 15:13:00,"ID1"
483671.036638145,-3307284.03005074,2016-01-13 16:13:00,"ID1"
484094.737211139,-3306762.11791079,2016-01-14 04:06:00,"ID1"
484091.6546828,-3306769.51697125,2016-01-14 04:38:00,"ID1"
484098.812434229,-3306769.53139315,2016-01-14 05:10:00,"ID1"
484088.60199544,-3306762.10554925,2016-01-14 05:45:00,"ID1"
484096.767362391,-3306769.52727262,2016-01-14 06:20:00,"ID1"
484096.780151517,-3306763.17992323,2016-01-14 07:20:00,"ID1"
484092.535709662,-3306767.25182702,2016-01-14 08:20:00,"ID1"
484417.002404144,-3306680.2512541,2016-01-14 09:20:00,"ID1"
484377.085098666,-3306699.21302578,2016-01-14 10:20:00,"ID1"
486374.228582996,-3302597.87436195,2016-01-14 11:20:00,"ID1"
487660.951304025,-3306458.30422805,2016-01-14 12:20:00,"ID1"
487660.959893102,-3306454.07254818,2016-01-14 13:20:00,"ID1"
487658.90622954,-3306458.30007716,2016-01-14 14:20:00,"ID1"
487678.320479413,-3306465.21598806,2016-01-14 15:20:00,"ID1"
487698.48230419,-3306481.65471637,2016-01-14 16:20:00,"ID1"
487691.560851881,-3306491.16196162,2016-01-15 03:32:00,"ID1"
487692.594125998,-3306485.87445178,2016-01-15 04:08:00,"ID1"
487780.394860564,-3306553.75948288,2016-01-15 04:42:00,"ID1"
487790.810560662,-3306560.76287013,2016-01-15 05:42:00,"ID1"
487340.982981075,-3306415.33795688,2016-01-15 06:42:00,"ID1"
487657.89228132,-3306454.06632184,2016-01-15 07:42:00,"ID1"
487718.146816559,-3306491.21592822,2016-01-15 08:42:00,"ID1"
487717.13072199,-3306488.04010155,2016-01-15 09:42:00,"ID1"
487716.10388986,-3306490.15385995,2016-01-15 10:42:00,"ID1"
487661.980283089,-3306455.13254372,2016-01-15 11:42:00,"ID1"
487753.899104749,-3306509.27315303,2016-01-15 12:42:00,"ID1"
487759.02897142,-3306500.82020736,2016-01-15 13:42:00,"ID1"
487710.559929587,-3306450.73497167,2016-01-15 14:42:00,"ID1"
487707.179006785,-3306453.95477904,2016-01-15 15:42:00,"ID1"
487717.191791916,-3306457.95554466,2016-01-15 16:42:00,"ID1"
487714.14042068,-3306449.94879611,2016-01-16 03:34:00,"ID1"
487710.043829107,-3306453.11425465,2016-01-16 04:05:00,"ID1"
